Subject,Condition,Item,Word,wd,RT,region_g,ambiguity_g,gender_g,ambiguity,gender
2,gp2,3,13,relax.,827,others,Ambiguous,Gender mismatch,1,1
2,gp3,4,0,Before,788,others,Unambiguous,Gender match,-1,-1
2,gp3,4,1,the,874,others,Unambiguous,Gender match,-1,-1
2,gp3,4,2,student,629,others,Unambiguous,Gender match,-1,-1
2,gp3,4,3,called%2C,1152,others,Unambiguous,Gender match,-1,-1
2,gp3,4,4,Ben's,641,others,Unambiguous,Gender match,-1,-1
2,gp3,4,5,son,1064,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,4,6,started,2312,Disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,4,7,to,615,Post-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,4,8,dress,2334,Pre-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,4,9,himself,661,Reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,4,10,in,597,Post-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,4,11,the,677,others,Unambiguous,Gender match,-1,-1
2,gp3,4,12,locker,2598,others,Unambiguous,Gender match,-1,-1
2,gp3,4,13,room.,798,others,Unambiguous,Gender match,-1,-1
2,gp4,5,0,While,629,others,Unambiguous,Gender mismatch,-1,1
2,gp4,5,1,the,598,others,Unambiguous,Gender mismatch,-1,1
2,gp4,5,2,student,705,others,Unambiguous,Gender mismatch,-1,1
2,gp4,5,3,sketched%2C,1327,others,Unambiguous,Gender mismatch,-1,1
2,gp4,5,4,Julia's,714,others,Unambiguous,Gender mismatch,-1,1
2,gp4,5,5,brother,635,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,5,6,tried,1121,Disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,5,7,to,679,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,5,8,enjoy,612,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,5,9,herself,1026,Reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,5,10,during,991,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,5,11,the,497,others,Unambiguous,Gender mismatch,-1,1
2,gp4,5,12,contest.,885,others,Unambiguous,Gender mismatch,-1,1
2,gp1,6,0,After,671,others,Ambiguous,Gender match,1,-1
2,gp1,6,1,the,490,others,Ambiguous,Gender match,1,-1
2,gp1,6,2,guest,662,others,Ambiguous,Gender match,1,-1
2,gp1,6,3,visited,759,others,Ambiguous,Gender match,1,-1
2,gp1,6,4,Sarah's,657,others,Ambiguous,Gender match,1,-1
2,gp1,6,5,sister,611,Pre-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,6,6,started,790,Disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,6,7,to,664,Post-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,6,8,enjoy,616,Pre-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,6,9,herself,898,Reflexive region,Ambiguous,Gender match,1,-1
2,gp1,6,10,at,662,Post-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,6,11,the,652,others,Ambiguous,Gender match,1,-1
2,gp1,6,12,party.,618,others,Ambiguous,Gender match,1,-1
2,gp2,7,0,After,611,others,Ambiguous,Gender mismatch,1,1
2,gp2,7,1,the,597,others,Ambiguous,Gender mismatch,1,1
2,gp2,7,2,friend,603,others,Ambiguous,Gender mismatch,1,1
2,gp2,7,3,called,932,others,Ambiguous,Gender mismatch,1,1
2,gp2,7,4,Mary's,625,others,Ambiguous,Gender mismatch,1,1
2,gp2,7,5,father,730,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,7,6,attempted,1179,Disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,7,7,to,954,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,7,8,calm,568,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,7,9,herself,904,Reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,7,10,down,1346,Post-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,7,11,very,771,others,Ambiguous,Gender mismatch,1,1
2,gp2,7,12,quickly.,1067,others,Ambiguous,Gender mismatch,1,1
2,gp3,8,0,After,609,others,Unambiguous,Gender match,-1,-1
2,gp3,8,1,the,816,others,Unambiguous,Gender match,-1,-1
2,gp3,8,2,manager,638,others,Unambiguous,Gender match,-1,-1
2,gp3,8,3,called%2C,681,others,Unambiguous,Gender match,-1,-1
2,gp3,8,4,Lisa's,775,others,Unambiguous,Gender match,-1,-1
2,gp3,8,5,mother,740,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,8,6,started,876,Disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,8,7,to,615,Post-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,8,8,focus,789,Pre-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,8,9,herself,956,Reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,8,10,on,665,Post-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,8,11,the,785,others,Unambiguous,Gender match,-1,-1
2,gp3,8,12,problem.,799,others,Unambiguous,Gender match,-1,-1
2,gp4,9,0,After,640,others,Unambiguous,Gender mismatch,-1,1
2,gp4,9,1,the,607,others,Unambiguous,Gender mismatch,-1,1
2,gp4,9,2,instructor,586,others,Unambiguous,Gender mismatch,-1,1
2,gp4,9,3,trained%2C,676,others,Unambiguous,Gender mismatch,-1,1
2,gp4,9,4,David's,652,others,Unambiguous,Gender mismatch,-1,1
2,gp4,9,5,niece,705,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,9,6,decided,1083,Disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,9,7,to,603,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,9,8,allow,738,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,9,9,himself,1289,Reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,9,10,time,785,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,9,11,to,656,others,Unambiguous,Gender mismatch,-1,1
2,gp4,9,12,rest.,1093,others,Unambiguous,Gender mismatch,-1,1
2,gp1,10,0,While,1009,others,Ambiguous,Gender match,1,-1
2,gp1,10,1,the,673,others,Ambiguous,Gender match,1,-1
2,gp1,10,2,painter,591,others,Ambiguous,Gender match,1,-1
2,gp1,10,3,sketched,815,others,Ambiguous,Gender match,1,-1
2,gp1,10,4,Kevin's,704,others,Ambiguous,Gender match,1,-1
2,gp1,10,5,father,607,Pre-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,10,6,hoped,952,Disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,10,7,to,730,Post-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,10,8,give,616,Pre-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,10,9,himself,1078,Reflexive region,Ambiguous,Gender match,1,-1
2,gp1,10,10,time,754,Post-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,10,11,to,661,others,Ambiguous,Gender match,1,-1
2,gp1,10,12,relax.,802,others,Ambiguous,Gender match,1,-1
2,gp2,11,0,After,623,others,Ambiguous,Gender mismatch,1,1
2,gp2,11,1,the,644,others,Ambiguous,Gender mismatch,1,1
2,gp2,11,2,teacher,942,others,Ambiguous,Gender mismatch,1,1
2,gp2,11,3,called,617,others,Ambiguous,Gender mismatch,1,1
2,gp2,11,4,Paul's,652,others,Ambiguous,Gender mismatch,1,1
2,gp2,11,5,mother,659,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,11,6,started,705,Disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,11,7,to,565,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,11,8,prepare,856,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,11,9,himself,659,Reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,11,10,for,620,Post-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,11,11,the,697,others,Ambiguous,Gender mismatch,1,1
2,gp2,11,12,meeting.,659,others,Ambiguous,Gender mismatch,1,1
2,gp3,12,0,As,666,others,Unambiguous,Gender match,-1,-1
2,gp3,12,1,the,653,others,Unambiguous,Gender match,-1,-1
2,gp3,12,2,child,900,others,Unambiguous,Gender match,-1,-1
2,gp3,12,3,watched%2C,761,others,Unambiguous,Gender match,-1,-1
2,gp3,12,4,George's,742,others,Unambiguous,Gender match,-1,-1
2,gp3,12,5,uncle,790,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,12,6,tried,875,Disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,12,7,to,604,Post-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,12,8,entertain,691,Pre-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,12,9,himself,953,Reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,12,10,while,777,Post-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,12,11,keeping,701,others,Unambiguous,Gender match,-1,-1
2,gp3,12,12,quiet.,980,others,Unambiguous,Gender match,-1,-1
2,gp4,13,0,While,666,others,Unambiguous,Gender mismatch,-1,1
2,gp4,13,1,the,691,others,Unambiguous,Gender mismatch,-1,1
2,gp4,13,2,assistant,681,others,Unambiguous,Gender mismatch,-1,1
2,gp4,13,3,helped%2C,748,others,Unambiguous,Gender mismatch,-1,1
2,gp4,13,4,Sarah's,724,others,Unambiguous,Gender mismatch,-1,1
2,gp4,13,5,dad,788,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,13,6,started,1043,Disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,13,7,to,473,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,13,8,prepare,819,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,13,9,herself,767,Reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,13,10,for,1445,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,13,11,the,712,others,Unambiguous,Gender mismatch,-1,1
2,gp4,13,12,dinner.,626,others,Unambiguous,Gender mismatch,-1,1
2,gp1,14,0,After,540,others,Ambiguous,Gender match,1,-1
2,gp1,14,1,the,NA,others,Ambiguous,Gender match,1,-1
2,gp1,14,2,guest,NA,others,Ambiguous,Gender match,1,-1
2,gp1,14,3,visited,NA,others,Ambiguous,Gender match,1,-1
2,gp1,14,4,Jessica's,NA,others,Ambiguous,Gender match,1,-1
2,gp1,14,5,aunt,NA,Pre-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,14,6,decided,NA,Disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,14,7,to,NA,Post-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,14,8,prepare,NA,Pre-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,14,9,herself,NA,Reflexive region,Ambiguous,Gender match,1,-1
2,gp1,14,10,a,NA,Post-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,14,11,large,NA,others,Ambiguous,Gender match,1,-1
2,gp1,14,12,cocktail.,NA,others,Ambiguous,Gender match,1,-1
2,gp2,15,0,While,1520,others,Ambiguous,Gender mismatch,1,1
2,gp2,15,1,the,672,others,Ambiguous,Gender mismatch,1,1
2,gp2,15,2,artist,605,others,Ambiguous,Gender mismatch,1,1
2,gp2,15,3,sketched,863,others,Ambiguous,Gender mismatch,1,1
2,gp2,15,4,Emily's,927,others,Ambiguous,Gender mismatch,1,1
2,gp2,15,5,son,767,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,15,6,started,1688,Disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,15,7,to,959,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,15,8,enjoy,887,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,15,9,herself,786,Reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,15,10,at,981,Post-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,15,11,the,759,others,Ambiguous,Gender mismatch,1,1
2,gp2,15,12,event.,1040,others,Ambiguous,Gender mismatch,1,1
2,gp3,16,0,After,1095,others,Unambiguous,Gender match,-1,-1
2,gp3,16,1,the,643,others,Unambiguous,Gender match,-1,-1
2,gp3,16,2,manager,881,others,Unambiguous,Gender match,-1,-1
2,gp3,16,3,called%2C,833,others,Unambiguous,Gender match,-1,-1
2,gp3,16,4,Alice's,1073,others,Unambiguous,Gender match,-1,-1
2,gp3,16,5,daughter,1031,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,16,6,started,1052,Disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,16,7,to,1206,Post-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,16,8,prepare,734,Pre-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,16,9,herself,682,Reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,16,10,for,1140,Post-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,16,11,the,753,others,Unambiguous,Gender match,-1,-1
2,gp3,16,12,ceremony.,982,others,Unambiguous,Gender match,-1,-1
2,gp4,17,0,While,610,others,Unambiguous,Gender mismatch,-1,1
2,gp4,17,1,the,711,others,Unambiguous,Gender mismatch,-1,1
2,gp4,17,2,assistant,715,others,Unambiguous,Gender mismatch,-1,1
2,gp4,17,3,watched%2C,676,others,Unambiguous,Gender mismatch,-1,1
2,gp4,17,4,Mark's,879,others,Unambiguous,Gender mismatch,-1,1
2,gp4,17,5,niece,729,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,17,6,tried,1038,Disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,17,7,to,599,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,17,8,entertain,839,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,17,9,himself,1132,Reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,17,10,for,588,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,17,11,a,616,others,Unambiguous,Gender mismatch,-1,1
2,gp4,17,12,few,720,others,Unambiguous,Gender mismatch,-1,1
2,gp4,17,13,minutes.,754,others,Unambiguous,Gender mismatch,-1,1
2,gp1,18,0,When,565,others,Ambiguous,Gender match,1,-1
2,gp1,18,1,the,652,others,Ambiguous,Gender match,1,-1
2,gp1,18,2,staff,493,others,Ambiguous,Gender match,1,-1
2,gp1,18,3,woke,2670,others,Ambiguous,Gender match,1,-1
2,gp1,18,4,up,684,others,Ambiguous,Gender match,1,-1
2,gp1,18,5,John's,843,others,Ambiguous,Gender match,1,-1
2,gp1,18,6,brother,1058,Pre-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,18,7,decided,907,Disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,18,8,to,541,Post-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,18,9,prepare,566,Pre-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,18,10,himself,938,Reflexive region,Ambiguous,Gender match,1,-1
2,gp1,18,11,a,515,Post-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,18,12,strong,649,others,Ambiguous,Gender match,1,-1
2,gp1,18,13,coffee.,708,others,Ambiguous,Gender match,1,-1
2,gp2,19,0,While,686,others,Ambiguous,Gender mismatch,1,1
2,gp2,19,1,the,581,others,Ambiguous,Gender mismatch,1,1
2,gp2,19,2,child,528,others,Ambiguous,Gender mismatch,1,1
2,gp2,19,3,asked,548,others,Ambiguous,Gender mismatch,1,1
2,gp2,19,4,Robert's,939,others,Ambiguous,Gender mismatch,1,1
2,gp2,19,5,mum,552,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,19,6,started,890,Disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,19,7,to,567,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,19,8,prepare,632,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,19,9,himself,696,Reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,19,10,for,642,Post-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,19,11,the,627,others,Ambiguous,Gender mismatch,1,1
2,gp2,19,12,trip.,623,others,Ambiguous,Gender mismatch,1,1
2,gp3,20,0,After,634,others,Unambiguous,Gender match,-1,-1
2,gp3,20,1,the,730,others,Unambiguous,Gender match,-1,-1
2,gp3,20,2,neighbour,966,others,Unambiguous,Gender match,-1,-1
2,gp3,20,3,visited%2C,1192,others,Unambiguous,Gender match,-1,-1
2,gp3,20,4,Bob's,863,others,Unambiguous,Gender match,-1,-1
2,gp3,20,5,uncle,776,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,20,6,started,1113,Disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,20,7,to,693,Post-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,20,8,introduce,1031,Pre-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,20,9,himself,726,Reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,20,10,to,608,Post-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,20,11,the,683,others,Unambiguous,Gender match,-1,-1
2,gp3,20,12,guests.,541,others,Unambiguous,Gender match,-1,-1
2,gp4,21,0,While,932,others,Unambiguous,Gender mismatch,-1,1
2,gp4,21,1,the,660,others,Unambiguous,Gender mismatch,-1,1
2,gp4,21,2,child,639,others,Unambiguous,Gender mismatch,-1,1
2,gp4,21,3,sketched%2C,1849,others,Unambiguous,Gender mismatch,-1,1
2,gp4,21,4,Rose's,1210,others,Unambiguous,Gender mismatch,-1,1
2,gp4,21,5,dad,987,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,21,6,decided,1138,Disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,21,7,to,677,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
2,gp4,21,8,prepare,647,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,21,9,herself,733,Reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,21,10,a,854,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
2,gp4,21,11,small,957,others,Unambiguous,Gender mismatch,-1,1
2,gp4,21,12,snack.,1020,others,Unambiguous,Gender mismatch,-1,1
2,gp1,22,0,As,715,others,Ambiguous,Gender match,1,-1
2,gp1,22,1,the,667,others,Ambiguous,Gender match,1,-1
2,gp1,22,2,adult,687,others,Ambiguous,Gender match,1,-1
2,gp1,22,3,washed,1019,others,Ambiguous,Gender match,1,-1
2,gp1,22,4,Elena's,759,others,Ambiguous,Gender match,1,-1
2,gp1,22,5,niece,1380,Pre-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,22,6,wanted,1941,Disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,22,7,to,784,Post-disambiguating region,Ambiguous,Gender match,1,-1
2,gp1,22,8,warm,2432,Pre-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,22,9,herself,2257,Reflexive region,Ambiguous,Gender match,1,-1
2,gp1,22,10,with,1235,Post-reflexive region,Ambiguous,Gender match,1,-1
2,gp1,22,11,a,505,others,Ambiguous,Gender match,1,-1
2,gp1,22,12,hot,842,others,Ambiguous,Gender match,1,-1
2,gp1,22,13,drink.,2463,others,Ambiguous,Gender match,1,-1
2,gp2,23,0,Before,766,others,Ambiguous,Gender mismatch,1,1
2,gp2,23,1,the,642,others,Ambiguous,Gender mismatch,1,1
2,gp2,23,2,staff,577,others,Ambiguous,Gender mismatch,1,1
2,gp2,23,3,called,697,others,Ambiguous,Gender mismatch,1,1
2,gp2,23,4,Diana's,816,others,Ambiguous,Gender mismatch,1,1
2,gp2,23,5,uncle,947,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,23,6,started,766,Disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,23,7,to,1218,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
2,gp2,23,8,prepare,777,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,23,9,herself,1109,Reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,23,10,for,815,Post-reflexive region,Ambiguous,Gender mismatch,1,1
2,gp2,23,11,some,954,others,Ambiguous,Gender mismatch,1,1
2,gp2,23,12,work.,831,others,Ambiguous,Gender mismatch,1,1
2,gp3,24,0,After,585,others,Unambiguous,Gender match,-1,-1
2,gp3,24,1,the,818,others,Unambiguous,Gender match,-1,-1
2,gp3,24,2,child,556,others,Unambiguous,Gender match,-1,-1
2,gp3,24,3,watched%2C,1283,others,Unambiguous,Gender match,-1,-1
2,gp3,24,4,Anna's,824,others,Unambiguous,Gender match,-1,-1
2,gp3,24,5,niece,865,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,24,6,began,659,Disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,24,7,to,655,Post-disambiguating region,Unambiguous,Gender match,-1,-1
2,gp3,24,8,prepare,764,Pre-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,24,9,herself,673,Reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,24,10,for,703,Post-reflexive region,Unambiguous,Gender match,-1,-1
2,gp3,24,11,a,562,others,Unambiguous,Gender match,-1,-1
2,gp3,24,12,race.,728,others,Unambiguous,Gender match,-1,-1
3,gp2,1,0,After,699,others,Ambiguous,Gender mismatch,1,1
3,gp2,1,1,the,NA,others,Ambiguous,Gender mismatch,1,1
3,gp2,1,2,neighbour,NA,others,Ambiguous,Gender mismatch,1,1
3,gp2,1,3,visited,NA,others,Ambiguous,Gender mismatch,1,1
3,gp2,1,4,Ken's,NA,others,Ambiguous,Gender mismatch,1,1
3,gp2,1,5,mum,NA,Pre-disambiguating region,Ambiguous,Gender mismatch,1,1
3,gp2,1,6,decided,NA,Disambiguating region,Ambiguous,Gender mismatch,1,1
3,gp2,1,7,to,NA,Post-disambiguating region,Ambiguous,Gender mismatch,1,1
3,gp2,1,8,prepare,NA,Pre-reflexive region,Ambiguous,Gender mismatch,1,1
3,gp2,1,9,himself,NA,Reflexive region,Ambiguous,Gender mismatch,1,1
3,gp2,1,10,a,NA,Post-reflexive region,Ambiguous,Gender mismatch,1,1
3,gp2,1,11,cold,NA,others,Ambiguous,Gender mismatch,1,1
3,gp2,1,12,drink.,NA,others,Ambiguous,Gender mismatch,1,1
3,gp3,2,0,While,754,others,Unambiguous,Gender match,-1,-1
3,gp3,2,1,the,729,others,Unambiguous,Gender match,-1,-1
3,gp3,2,2,student,630,others,Unambiguous,Gender match,-1,-1
3,gp3,2,3,watched%2C,619,others,Unambiguous,Gender match,-1,-1
3,gp3,2,4,Tom's,831,others,Unambiguous,Gender match,-1,-1
3,gp3,2,5,brother,902,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
3,gp3,2,6,started,2289,Disambiguating region,Unambiguous,Gender match,-1,-1
3,gp3,2,7,to,825,Post-disambiguating region,Unambiguous,Gender match,-1,-1
3,gp3,2,8,prepare,708,Pre-reflexive region,Unambiguous,Gender match,-1,-1
3,gp3,2,9,himself,987,Reflexive region,Unambiguous,Gender match,-1,-1
3,gp3,2,10,for,642,Post-reflexive region,Unambiguous,Gender match,-1,-1
3,gp3,2,11,the,675,others,Unambiguous,Gender match,-1,-1
3,gp3,2,12,big,819,others,Unambiguous,Gender match,-1,-1
3,gp3,2,13,race.,515,others,Unambiguous,Gender match,-1,-1
3,gp4,3,0,While,700,others,Unambiguous,Gender mismatch,-1,1
3,gp4,3,1,the,567,others,Unambiguous,Gender mismatch,-1,1
3,gp4,3,2,parent,631,others,Unambiguous,Gender mismatch,-1,1
3,gp4,3,3,helped%2C,963,others,Unambiguous,Gender mismatch,-1,1
3,gp4,3,4,Roger's,869,others,Unambiguous,Gender mismatch,-1,1
3,gp4,3,5,daughter,684,Pre-disambiguating region,Unambiguous,Gender mismatch,-1,1
3,gp4,3,6,hoped,759,Disambiguating region,Unambiguous,Gender mismatch,-1,1
3,gp4,3,7,to,938,Post-disambiguating region,Unambiguous,Gender mismatch,-1,1
3,gp4,3,8,allow,825,Pre-reflexive region,Unambiguous,Gender mismatch,-1,1
3,gp4,3,9,himself,688,Reflexive region,Unambiguous,Gender mismatch,-1,1
3,gp4,3,10,some,609,Post-reflexive region,Unambiguous,Gender mismatch,-1,1
3,gp4,3,11,time,816,others,Unambiguous,Gender mismatch,-1,1
3,gp4,3,12,to,914,others,Unambiguous,Gender mismatch,-1,1
3,gp4,3,13,relax.,568,others,Unambiguous,Gender mismatch,-1,1
3,gp1,4,0,Before,1124,others,Ambiguous,Gender match,1,-1
3,gp1,4,1,the,1290,others,Ambiguous,Gender match,1,-1
3,gp1,4,2,student,876,others,Ambiguous,Gender match,1,-1
3,gp1,4,3,called,831,others,Ambiguous,Gender match,1,-1
3,gp1,4,4,Ben's,764,others,Ambiguous,Gender match,1,-1
3,gp1,4,5,son,638,Pre-disambiguating region,Ambiguous,Gender match,1,-1
3,gp1,4,6,started,1527,Disambiguating region,Ambiguous,Gender match,1,-1
