Condition,Item,Word,RT,Subject,phrase_g,grammaticality_g,distractor_g,region_g,grammaticality,distractor
fq1,36,11,780,89,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,36,12,753,89,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,36,13,789,89,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq4,31,0,1104,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,1,802,89,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,2,599,89,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,3,793,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,4,617,89,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,5,862,89,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,6,1012,89,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,7,1282,89,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,31,8,698,89,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,31,9,713,89,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,31,10,547,89,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,11,638,89,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,12,618,89,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,13,875,89,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,31,14,801,89,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,38,0,718,89,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,1,841,89,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,2,660,89,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,3,670,89,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,4,608,89,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,5,884,89,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,6,708,89,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,7,720,89,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,38,8,721,89,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,38,9,1106,89,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,38,10,802,89,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,11,800,89,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,12,681,89,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,13,657,89,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,38,14,827,89,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,35,0,1314,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,1,874,89,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,2,709,89,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,3,753,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,4,596,89,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,5,840,89,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,6,564,89,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,7,637,89,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,35,8,780,89,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,35,9,622,89,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,35,10,759,89,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,11,628,89,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,12,1054,89,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,13,623,89,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,35,14,689,89,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,32,0,729,89,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,1,621,89,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,2,496,89,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,3,548,89,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,4,517,89,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,5,739,89,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,6,712,89,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,7,760,89,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,32,8,680,89,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,32,9,679,89,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,32,10,710,89,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,11,538,89,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,12,806,89,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,13,974,89,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,14,679,89,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,32,15,1140,89,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq3,42,0,781,89,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,1,1007,89,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,2,676,89,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,3,791,89,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,4,619,89,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,5,681,89,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,6,791,89,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,7,923,89,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,42,8,682,89,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,42,9,749,89,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,42,10,667,89,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,11,813,89,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,12,2582,89,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,13,1783,89,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,14,789,89,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,42,15,817,89,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,39,0,569,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,1,699,89,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,2,579,89,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,3,518,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,4,698,89,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,5,479,89,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,6,745,89,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,7,636,89,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,39,8,739,89,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,39,9,620,89,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,39,10,648,89,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,11,569,89,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,12,752,89,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,13,453,89,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,39,14,682,89,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq2,45,0,687,89,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,1,770,89,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,2,600,89,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,3,NA,89,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,4,NA,89,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,5,NA,89,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,6,NA,89,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,7,NA,89,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,45,8,NA,89,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,45,9,NA,89,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,45,10,NA,89,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,11,NA,89,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,12,NA,89,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,45,13,NA,89,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,43,0,739,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,1,679,89,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,2,781,89,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,3,602,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,4,567,89,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,5,822,89,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,6,699,89,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,7,781,89,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,43,8,692,89,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,43,9,606,89,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,43,10,662,89,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,11,946,89,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,12,880,89,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,43,13,831,89,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,0,585,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,1,702,89,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,2,881,89,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,3,1023,89,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,4,783,89,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,5,690,89,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,6,791,89,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,7,829,89,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,27,8,1361,89,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,27,9,721,89,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,27,10,609,89,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,11,790,89,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,12,661,89,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,13,670,89,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,14,782,89,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,48,0,658,89,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,1,830,89,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,2,617,89,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,3,653,89,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,4,831,89,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,5,1012,89,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,6,764,89,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,7,1261,89,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,48,8,721,89,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,48,9,791,89,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,48,10,751,89,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,11,811,89,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,12,681,89,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,13,874,89,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,14,758,89,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq2,25,0,860,89,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,1,608,89,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,2,567,89,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,3,806,89,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,4,636,89,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,5,730,89,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,6,632,89,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,7,607,89,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,25,8,740,89,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,25,9,661,89,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,25,10,619,89,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,11,546,89,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,12,682,89,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,13,730,89,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq1,44,0,805,89,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,1,652,89,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,2,485,89,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,3,612,89,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,4,557,89,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,5,641,89,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,6,753,89,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,7,907,89,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,44,8,650,89,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,44,9,862,89,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,44,10,673,89,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,11,841,89,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,12,660,89,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,13,873,89,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq2,37,0,688,89,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,1,783,89,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,2,667,89,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,3,934,89,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,4,689,89,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,5,903,89,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,6,794,89,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,7,801,89,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,37,8,651,89,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,37,9,628,89,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,37,10,608,89,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,11,1127,89,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,12,854,89,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,37,13,617,89,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,0,1045,90,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,1,850,90,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,2,993,90,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,3,812,90,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,4,906,90,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,5,855,90,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,6,901,90,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,7,1118,90,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,25,8,814,90,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,25,9,899,90,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,25,10,1229,90,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,11,1146,90,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,12,854,90,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,25,13,1251,90,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,27,0,1136,90,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,1,1084,90,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,2,876,90,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,3,941,90,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,4,894,90,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,5,968,90,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,6,991,90,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,7,1094,90,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,27,8,981,90,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,27,9,925,90,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,27,10,835,90,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,11,895,90,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,12,997,90,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,13,863,90,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,27,14,1102,90,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,48,0,920,90,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,1,1024,90,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,2,957,90,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,3,1007,90,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,4,1103,90,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,5,1090,90,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,6,714,90,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,7,1115,90,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,48,8,803,90,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,48,9,1036,90,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,48,10,1020,90,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,11,772,90,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,12,967,90,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,13,886,90,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,48,14,914,90,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq2,29,0,1147,90,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,1,870,90,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,2,752,90,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,3,1000,90,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,4,827,90,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,5,903,90,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,6,837,90,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,7,1068,90,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,29,8,1157,90,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,29,9,887,90,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,29,10,NA,90,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,11,NA,90,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,12,NA,90,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,13,NA,90,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,14,NA,90,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,29,15,NA,90,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,26,0,1178,90,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,1,774,90,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,2,776,90,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,3,1811,90,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,4,975,90,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,5,958,90,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,6,1384,90,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,7,1160,90,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,26,8,802,90,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,26,9,966,90,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,26,10,1024,90,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,11,933,90,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,12,1215,90,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,13,1160,90,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,26,14,1257,90,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,47,0,841,90,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,1,913,90,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,2,764,90,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,3,808,90,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,4,856,90,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,5,1036,90,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,6,978,90,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,7,964,90,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,47,8,977,90,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,47,9,1108,90,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,47,10,936,90,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,11,760,90,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,12,1065,90,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,47,13,987,90,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,44,0,755,90,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,1,1000,90,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,2,998,90,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,3,962,90,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,4,922,90,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,5,874,90,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,6,897,90,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,7,1475,90,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,44,8,795,90,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,44,9,862,90,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,44,10,865,90,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,11,1117,90,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,12,1017,90,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,44,13,788,90,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq2,41,0,785,90,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,1,813,90,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,2,766,90,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,3,680,90,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,4,971,90,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,5,935,90,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,6,1049,90,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,7,953,90,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,41,8,951,90,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,41,9,1192,90,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,41,10,884,90,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,11,962,90,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,12,1094,90,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,13,659,90,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,14,826,90,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,41,15,854,90,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,46,0,1059,90,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
