Subject,Item,Condition,Word,RT,region_g,ambiguity_g,gender_g,ambiguity,gender
1,ca3,22,9,784,Others,Unambiguous,Gender match,0.5,-0.5
1,ca3,22,10,584,Others,Unambiguous,Gender match,0.5,-0.5
1,ca3,22,11,1136,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
1,ca3,22,12,NA,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
1,ca3,22,13,NA,Others,Unambiguous,Gender match,0.5,-0.5
1,ca3,22,14,NA,Others,Unambiguous,Gender match,0.5,-0.5
1,ca3,22,15,NA,Others,Unambiguous,Gender match,0.5,-0.5
1,ca4,23,0,752,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,1,599,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,2,632,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,3,696,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,4,712,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,5,856,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,6,865,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,7,696,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,8,639,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,9,816,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,10,489,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,11,735,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,12,658,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,13,735,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,14,NA,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,15,NA,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca4,23,16,NA,Others,Unambiguous,Gender mismatch,0.5,0.5
1,ca1,24,0,783,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,1,929,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,2,575,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,3,1768,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,4,639,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,5,817,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,6,608,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,7,648,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,8,568,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,9,743,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,10,608,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,11,1049,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,12,552,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,13,792,Others,Ambiguous,Gender match,-0.5,-0.5
1,ca1,24,14,592,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca3,1,0,539,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,1,691,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,2,579,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,3,616,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,4,637,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,5,871,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,6,514,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,7,554,Reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,8,551,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,9,416,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,10,570,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,11,680,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,12,470,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,13,585,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,14,414,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,15,628,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,16,462,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,1,17,617,Others,Unambiguous,Gender match,0.5,-0.5
2,ca4,2,0,836,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,1,931,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,2,723,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,3,701,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,4,650,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,5,801,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,6,836,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,7,783,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,8,710,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,9,748,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,10,668,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,11,745,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,12,589,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,13,766,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,2,14,915,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca1,3,0,531,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,1,665,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,2,738,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,3,588,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,4,659,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,5,602,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,6,635,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,7,498,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,8,568,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,9,533,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,10,559,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,11,542,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,12,660,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,13,513,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,14,722,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,3,15,714,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca2,4,0,1582,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,1,814,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,2,707,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,3,638,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,4,2648,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,5,984,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,6,680,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,7,707,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,8,898,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,9,569,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,10,781,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,11,874,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,12,767,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,13,620,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,14,645,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,15,698,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,4,16,854,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca3,5,0,563,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,1,567,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,2,537,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,3,564,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,4,741,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,5,662,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,6,603,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,7,547,Reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,8,496,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,9,690,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,10,572,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,11,737,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,12,630,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,13,552,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,14,599,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,5,15,877,Others,Unambiguous,Gender match,0.5,-0.5
2,ca4,6,0,534,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,1,619,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,2,529,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,3,558,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,4,646,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,5,479,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,6,757,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,7,541,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,8,565,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,9,627,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,10,537,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,11,643,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,12,722,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,13,606,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,14,614,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,15,694,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,6,16,623,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca1,7,0,479,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,1,726,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,2,629,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,3,610,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,4,779,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,5,546,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,6,555,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,7,627,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,8,692,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,9,517,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,10,495,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,11,611,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,12,741,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,7,13,728,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca2,8,0,685,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,1,658,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,2,504,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,3,640,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,4,680,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,5,1045,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,6,613,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,7,698,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,8,601,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,9,448,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,10,637,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,11,643,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,12,560,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,13,613,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,14,709,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,8,15,694,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca3,9,0,657,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,1,768,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,2,611,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,3,568,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,4,791,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,5,682,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,6,735,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,7,659,Reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,8,979,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,9,470,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,10,579,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,11,765,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,12,646,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,13,1727,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,9,14,766,Others,Unambiguous,Gender match,0.5,-0.5
2,ca4,10,0,530,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,1,541,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,2,558,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,3,548,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,4,589,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,5,766,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,6,525,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,7,594,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,8,555,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,9,553,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,10,493,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,11,506,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,12,764,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,13,561,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,14,622,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,15,434,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,16,583,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,10,17,649,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca1,11,0,633,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,1,769,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,2,644,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,3,574,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,4,768,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,5,539,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,6,579,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,7,560,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,8,558,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,9,926,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,10,637,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,11,583,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,12,753,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,13,683,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,14,1288,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,15,858,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,16,699,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,17,742,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,11,18,964,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca2,12,0,503,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,1,627,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,2,498,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,3,562,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,4,609,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,5,687,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,6,751,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,7,881,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,8,770,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,9,757,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,10,558,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,11,972,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,12,566,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,13,551,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,12,14,807,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca3,13,0,525,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,1,686,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,2,479,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,3,537,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,4,619,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,5,615,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,6,939,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,7,619,Reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,8,753,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,9,561,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,10,557,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,11,692,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,12,600,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,13,561,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,14,642,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,15,587,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,16,593,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,17,815,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,13,18,800,Others,Unambiguous,Gender match,0.5,-0.5
2,ca4,14,0,518,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,1,858,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,2,450,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,3,497,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,4,556,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,5,597,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,6,630,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,7,475,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,8,632,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,9,443,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,10,557,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,11,646,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,12,463,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,13,546,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,14,424,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,15,640,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,16,662,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,17,565,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,14,18,749,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca1,15,0,607,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,1,681,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,2,719,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,3,706,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,4,632,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,5,1241,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,6,771,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,7,635,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,8,648,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,9,568,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,10,589,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,11,772,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,12,656,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,13,595,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,15,14,952,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca2,16,0,747,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,1,633,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,2,562,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,3,633,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,4,660,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,5,610,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,6,650,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,7,612,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,8,595,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,9,521,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,10,593,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,11,724,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,12,534,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,13,449,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,14,633,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,16,15,788,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca3,17,0,521,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,1,539,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,2,525,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,3,559,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,4,652,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,5,741,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,6,678,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,7,542,Reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,8,464,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,9,643,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,10,499,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,11,678,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,12,465,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,13,606,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,14,619,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,15,434,Others,Unambiguous,Gender match,0.5,-0.5
2,ca3,17,16,613,Others,Unambiguous,Gender match,0.5,-0.5
2,ca4,18,0,608,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,1,596,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,2,490,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,3,572,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,4,596,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,5,706,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,6,1079,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,7,532,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,8,613,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,9,665,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,10,669,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,11,727,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,12,778,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,13,576,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,14,696,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,15,648,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca4,18,16,897,Others,Unambiguous,Gender mismatch,0.5,0.5
2,ca1,19,0,841,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,1,535,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,2,596,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,3,898,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,4,679,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,5,709,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,6,579,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,7,606,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,8,650,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,9,525,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,10,636,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,11,667,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,12,504,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,13,669,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca1,19,14,800,Others,Ambiguous,Gender match,-0.5,-0.5
2,ca2,20,0,595,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,20,1,818,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,20,2,619,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,20,3,634,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,20,4,822,Others,Ambiguous,Gender mismatch,-0.5,0.5
2,ca2,20,5,724,Others,Ambiguous,Gender mismatch,-0.5,0.5
