Subject,Item,Condition,Word,RT,region_g,ambiguity_g,ajunct_g,ambiguity,ajunct
45,ca4,12,10,1423,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca1,13,0,554,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,1,1126,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,2,438,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,3,863,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,4,1334,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,5,538,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,6,479,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,7,776,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,8,679,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,9,525,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,10,717,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,11,1173,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,12,1382,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,13,437,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,14,924,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,15,1342,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,13,16,591,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca2,14,0,662,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,1,1100,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,2,798,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,3,696,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,4,1024,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,5,920,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,6,799,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,7,711,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,8,614,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,9,609,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,10,1234,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,11,876,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,12,823,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,13,782,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,14,847,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,15,849,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,16,933,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,14,17,976,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca3,15,0,546,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,15,1,697,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,15,2,547,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,15,3,744,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,15,4,567,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,15,5,517,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,15,6,850,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,15,7,730,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,15,8,950,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca4,16,0,708,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,1,1135,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,2,634,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,3,692,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,4,608,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,5,791,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,6,768,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,7,569,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,8,573,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,16,9,698,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca1,17,0,714,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,1,692,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,2,591,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,3,774,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,4,1194,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,5,836,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,6,455,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,7,563,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,8,915,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,9,715,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,10,697,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,11,606,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,12,727,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,13,675,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,17,14,876,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca2,18,0,516,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,1,1112,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,2,698,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,3,672,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,4,635,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,5,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,6,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,7,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,8,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,9,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,10,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,11,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,12,NA,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,13,NA,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,14,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,15,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,18,16,NA,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca3,19,0,1723,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,19,1,717,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,19,2,1306,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,19,3,769,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,19,4,684,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,19,5,1464,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,19,6,680,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,19,7,999,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,19,8,1082,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca4,20,0,1680,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,1,954,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,2,567,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,3,492,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,4,945,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,5,691,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,6,496,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,7,641,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,8,929,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,9,675,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,10,844,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,11,666,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,20,12,697,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca1,21,0,7999,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,1,903,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,2,565,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,3,1520,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,4,914,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,5,982,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,6,5370,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,7,1148,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,8,841,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,9,735,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,10,912,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,11,962,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca1,21,12,1336,Others,Ambiguous,Adjunct-present,-0.5,-0.5
45,ca2,22,0,1684,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,1,1037,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,2,827,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,3,856,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,4,835,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,5,1033,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,6,811,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,7,826,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,8,720,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,9,1462,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,10,954,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,11,890,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,12,864,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,13,669,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca2,22,14,678,Others,Unambiguous,Adjunct-present,0.5,-0.5
45,ca3,23,0,1286,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,1,2017,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,2,563,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,3,559,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,4,1475,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,5,542,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,6,833,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,7,719,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,8,885,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca3,23,9,819,Others,Ambiguous,Adjunct-absent,-0.5,0.5
45,ca4,24,0,1003,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,24,1,799,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,24,2,729,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,24,3,680,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,24,4,1048,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,24,5,866,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,24,6,550,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,24,7,1156,Others,Unambiguous,Adjunct-absent,0.5,0.5
45,ca4,24,8,1190,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca1,1,0,919,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,1,599,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,2,504,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,3,721,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,4,600,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,5,831,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,6,681,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,7,679,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,8,961,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,9,928,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,10,759,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,11,665,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,12,672,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,13,760,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,14,803,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,1,15,893,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca2,2,0,517,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,1,818,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,2,601,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,3,839,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,4,664,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,5,744,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,6,600,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,7,777,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,8,703,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,9,624,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,10,774,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,11,722,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,12,1000,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,2,13,992,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca3,3,0,627,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,3,1,893,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,3,2,551,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,3,3,608,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,3,4,592,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,3,5,641,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,3,6,600,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,3,7,736,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,3,8,824,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca4,4,0,591,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,1,840,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,2,751,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,3,649,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,4,576,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,5,648,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,6,904,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,7,928,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,8,552,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,9,767,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,4,10,881,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca1,5,0,671,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,1,697,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,2,655,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,3,591,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,4,785,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,5,1089,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,6,863,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,7,736,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,8,703,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,9,904,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,10,688,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,11,784,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,12,601,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,5,13,880,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca2,6,0,1050,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,1,628,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,2,656,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,3,575,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,4,618,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,5,863,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,6,1113,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,7,783,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,8,679,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,9,865,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,10,642,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,11,935,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,12,847,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,13,674,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,14,1183,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,15,1447,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,6,16,760,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca3,7,0,2121,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,7,1,1062,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,7,2,776,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,7,3,1136,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,7,4,745,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,7,5,647,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,7,6,744,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,7,7,585,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,7,8,736,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca4,8,0,871,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,1,719,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,2,504,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,3,696,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,4,616,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,5,639,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,6,736,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,7,648,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,8,809,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,8,9,960,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca1,9,0,605,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,1,713,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,2,656,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,3,647,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,4,601,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,5,760,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,6,584,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,7,743,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,8,769,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,9,984,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,10,1313,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,9,11,1184,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca2,10,0,983,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,1,663,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,2,729,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,3,543,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,4,727,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,5,705,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,6,832,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,7,592,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,8,497,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,9,663,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,10,545,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,11,728,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,12,705,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,13,526,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,14,672,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,15,688,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,16,784,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,10,17,1048,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca3,11,0,974,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,1,897,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,2,575,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,3,826,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,4,983,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,5,535,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,6,736,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,7,841,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,8,792,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,9,735,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,10,616,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,11,649,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca3,11,12,751,Others,Ambiguous,Adjunct-absent,-0.5,0.5
46,ca4,12,0,1302,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,1,817,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,2,600,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,3,615,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,4,674,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,5,663,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,6,691,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,7,772,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,8,1272,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,9,588,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca4,12,10,902,Others,Unambiguous,Adjunct-absent,0.5,0.5
46,ca1,13,0,718,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,1,797,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,2,590,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,3,658,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,4,768,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,5,840,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,6,752,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,7,695,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,8,736,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,9,697,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,10,776,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,11,696,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,12,839,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,13,666,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,14,631,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,15,712,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca1,13,16,696,Others,Ambiguous,Adjunct-present,-0.5,-0.5
46,ca2,14,0,847,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,1,633,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,2,751,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,3,769,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,4,688,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,5,632,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,6,832,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,7,800,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,8,736,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,9,568,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,10,586,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,11,647,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,12,686,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,13,569,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,14,752,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,15,664,Others,Unambiguous,Adjunct-present,0.5,-0.5
46,ca2,14,16,712,Others,Unambiguous,Adjunct-present,0.5,-0.5
