Condition,Item,Word,RT,Subject,phrase_g,grammaticality_g,distractor_g,region_g,grammaticality,distractor
fq4,41,8,1568,465,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,41,9,1579,465,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,41,10,799,465,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,41,11,902,465,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,41,12,1062,465,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,41,13,1015,465,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,41,14,1051,465,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,41,15,1635,465,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq2,39,0,715,465,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,1,841,465,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,2,NA,465,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,3,NA,465,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,4,NA,465,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,5,NA,465,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,6,NA,465,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,7,NA,465,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,39,8,NA,465,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,39,9,NA,465,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,39,10,NA,465,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,11,NA,465,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,12,NA,465,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,13,NA,465,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,14,NA,465,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq1,26,0,NA,465,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,1,NA,465,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,2,NA,465,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,3,NA,465,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,4,NA,465,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,5,NA,465,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,6,NA,465,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,7,NA,465,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,26,8,NA,465,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,26,9,NA,465,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,26,10,NA,465,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,11,NA,465,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,12,NA,465,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,13,NA,465,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,26,14,NA,465,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq3,28,0,600,465,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,1,737,465,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,2,NA,465,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,3,NA,465,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,4,NA,465,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,5,NA,465,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,6,NA,465,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,7,NA,465,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,28,8,NA,465,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,28,9,NA,465,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,28,10,NA,465,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,11,NA,465,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,12,NA,465,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,13,NA,465,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,43,0,1776,465,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,1,1424,465,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,2,1023,465,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,3,874,465,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,4,1221,465,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,5,614,465,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,6,717,465,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,7,874,465,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,43,8,663,465,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,43,9,838,465,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,43,10,878,465,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,11,NA,465,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,12,NA,465,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,43,13,NA,465,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,45,0,779,465,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,1,936,465,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,2,538,465,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,3,735,465,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,4,NA,465,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,5,NA,465,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,6,NA,465,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,7,NA,465,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,45,8,NA,465,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,45,9,NA,465,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,45,10,NA,465,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,11,NA,465,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,12,NA,465,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,13,NA,465,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq2,31,0,666,465,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,1,691,465,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,2,633,465,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,3,484,465,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,4,516,465,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,5,832,465,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,6,713,465,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,7,924,465,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,31,8,528,465,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,31,9,552,465,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,31,10,585,465,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,11,590,465,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,12,755,465,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,13,619,465,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,14,671,465,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,33,0,654,465,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,1,594,465,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,2,678,465,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,3,943,465,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,4,571,465,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,5,NA,465,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,6,NA,465,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,7,NA,465,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,33,8,NA,465,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,33,9,NA,465,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,33,10,NA,465,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,11,NA,465,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,12,NA,465,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,13,NA,465,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,0,565,465,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,1,680,465,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,2,811,465,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,3,1058,465,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,4,592,465,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,5,NA,465,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,6,NA,465,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,7,NA,465,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,29,8,NA,465,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,29,9,NA,465,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,29,10,NA,465,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,11,NA,465,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,12,NA,465,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,13,NA,465,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,14,NA,465,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,15,NA,465,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,34,0,594,465,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,1,1291,465,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,2,860,465,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,3,847,465,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,4,555,465,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,5,706,465,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,6,804,465,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,7,707,465,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,34,8,628,465,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,34,9,NA,465,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,34,10,NA,465,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,11,NA,465,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,12,NA,465,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,13,NA,465,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,14,NA,465,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq2,35,0,475,465,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,1,647,465,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,2,526,465,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,3,956,465,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,4,625,465,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,5,693,465,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,6,712,465,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,7,1802,465,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,35,8,775,465,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,35,9,830,465,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,35,10,NA,465,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,11,NA,465,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,12,NA,465,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,13,NA,465,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,14,NA,465,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,25,0,480,465,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,1,685,465,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,2,649,465,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,3,837,465,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,4,710,465,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,5,626,465,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,6,1106,465,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,7,1272,465,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,25,8,736,465,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,25,9,568,465,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,25,10,1308,465,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,11,966,465,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,12,852,465,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,13,617,465,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,38,0,613,465,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,1,704,465,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,2,696,465,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,3,760,465,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,4,649,465,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,5,829,465,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,6,874,465,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,7,914,465,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,38,8,1383,465,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,38,9,1075,465,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,38,10,723,465,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,11,1173,465,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,12,1020,465,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,13,795,465,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,14,991,465,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq3,32,0,546,465,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,1,607,465,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,2,521,465,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,3,NA,465,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,4,NA,465,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,5,NA,465,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,6,NA,465,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,7,NA,465,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,32,8,NA,465,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,32,9,NA,465,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,32,10,NA,465,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,11,NA,465,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,12,NA,465,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,13,NA,465,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,14,NA,465,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,32,15,NA,465,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,0,567,465,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,1,602,465,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,2,631,465,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,3,1467,465,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,4,599,465,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,5,656,465,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,6,575,465,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,7,NA,465,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,36,8,NA,465,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,36,9,NA,465,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,36,10,NA,465,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,11,NA,465,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,12,NA,465,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,13,NA,465,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,0,651,465,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,1,624,465,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,2,611,465,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,3,1360,465,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,4,606,465,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,5,500,465,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,6,1049,465,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,7,772,465,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,40,8,712,465,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,40,9,942,465,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,40,10,560,465,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,11,717,465,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,12,1106,465,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,13,1081,465,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,31,0,1686,466,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,1,929,466,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,2,574,466,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,3,847,466,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,4,1041,466,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,5,669,466,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,6,653,466,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,7,1203,466,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,31,8,734,466,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,31,9,651,466,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,31,10,523,466,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,11,728,466,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,12,715,466,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,13,625,466,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,14,999,466,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,28,0,475,466,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,1,551,466,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,2,NA,466,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,3,NA,466,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,4,NA,466,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,5,NA,466,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,6,NA,466,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,7,NA,466,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,28,8,NA,466,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,28,9,NA,466,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,28,10,NA,466,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,11,NA,466,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,12,NA,466,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,13,NA,466,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,27,0,1554,466,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,1,759,466,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,2,616,466,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,3,744,466,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,4,653,466,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,5,787,466,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,6,848,466,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,7,696,466,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,27,8,764,466,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,27,9,811,466,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,27,10,543,466,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,11,982,466,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,12,707,466,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,13,606,466,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,14,975,466,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,48,0,1755,466,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,1,1007,466,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,2,869,466,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,3,668,466,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,4,965,466,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,5,1226,466,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,6,568,466,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,7,1106,466,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,48,8,847,466,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,48,9,722,466,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,48,10,735,466,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,11,689,466,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,12,610,466,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,13,791,466,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,14,793,466,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,35,0,558,466,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,1,772,466,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,2,970,466,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,3,663,466,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,4,693,466,the,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,5,811,466,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,6,895,466,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,7,638,466,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,35,8,630,466,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,35,9,767,466,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,35,10,692,466,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,11,812,466,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,12,592,466,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,13,706,466,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,14,829,466,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,29,0,429,466,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,1,597,466,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,2,670,466,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,3,782,466,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,4,822,466,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,5,759,466,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,6,686,466,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,7,642,466,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,29,8,631,466,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,29,9,732,466,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,29,10,1104,466,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,11,435,466,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,12,886,466,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,13,768,466,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,14,543,466,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,15,542,466,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,46,0,626,466,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,1,760,466,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,2,618,466,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,3,656,466,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,4,607,466,the,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,5,505,466,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,6,707,466,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,7,716,466,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,46,8,556,466,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,46,9,547,466,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,46,10,NA,466,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,11,NA,466,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,12,NA,466,from,Grammatical,Singular distractor,null,-0.5,0.5
