Subject,Item,Condition,Word,word,RT,region_g,ambiguity_g,ambiguity
79,ca1,19,0,Jorge,849,Others,Ambiguous,-0.5
79,ca1,19,1,claimed,776,Others,Ambiguous,-0.5
79,ca1,19,2,the,531,Others,Ambiguous,-0.5
79,ca1,19,3,king,666,Others,Ambiguous,-0.5
79,ca1,19,4,was,567,Disambiguating region,Ambiguous,-0.5
79,ca1,19,5,protected,1176,Post-disambiguating region,Ambiguous,-0.5
79,ca1,19,6,by,621,Others,Ambiguous,-0.5
79,ca1,19,7,several,799,Others,Ambiguous,-0.5
79,ca1,19,8,policemen.,670,Others,Ambiguous,-0.5
79,ca2,20,0,Amanda,858,Others,Unambiguous,0.5
79,ca2,20,1,hoped,715,Others,Unambiguous,0.5
79,ca2,20,2,that,582,Others,Unambiguous,0.5
79,ca2,20,3,the,499,Others,Unambiguous,0.5
79,ca2,20,4,queen,679,Others,Unambiguous,0.5
79,ca2,20,5,took,693,Disambiguating region,Unambiguous,0.5
79,ca2,20,6,some,530,Post-disambiguating region,Unambiguous,0.5
79,ca2,20,7,time,593,Others,Unambiguous,0.5
79,ca2,20,8,to,594,Others,Unambiguous,0.5
79,ca2,20,9,rest,678,Others,Unambiguous,0.5
79,ca2,20,10,from,680,Others,Unambiguous,0.5
79,ca2,20,11,hard,522,Others,Unambiguous,0.5
79,ca2,20,12,work.,557,Others,Unambiguous,0.5
79,ca1,21,0,Jacob,791,Others,Ambiguous,-0.5
79,ca1,21,1,hoped,537,Others,Ambiguous,-0.5
79,ca1,21,2,the,674,Others,Ambiguous,-0.5
79,ca1,21,3,waiter,739,Others,Ambiguous,-0.5
79,ca1,21,4,got,637,Disambiguating region,Ambiguous,-0.5
79,ca1,21,5,back,789,Post-disambiguating region,Ambiguous,-0.5
79,ca1,21,6,to,483,Others,Ambiguous,-0.5
79,ca1,21,7,work,528,Others,Ambiguous,-0.5
79,ca1,21,8,soon.,874,Others,Ambiguous,-0.5
79,ca2,22,0,Alice,794,Others,Unambiguous,0.5
79,ca2,22,1,realised,693,Others,Unambiguous,0.5
79,ca2,22,2,that,668,Others,Unambiguous,0.5
79,ca2,22,3,the,539,Others,Unambiguous,0.5
79,ca2,22,4,waitress,822,Others,Unambiguous,0.5
79,ca2,22,5,served,773,Disambiguating region,Unambiguous,0.5
79,ca2,22,6,the,460,Post-disambiguating region,Unambiguous,0.5
79,ca2,22,7,customer,724,Others,Unambiguous,0.5
79,ca2,22,8,very,710,Others,Unambiguous,0.5
79,ca2,22,9,gently.,783,Others,Unambiguous,0.5
79,ca1,23,0,Robert,1558,Others,Ambiguous,-0.5
79,ca1,23,1,claimed,785,Others,Ambiguous,-0.5
79,ca1,23,2,the,596,Others,Ambiguous,-0.5
79,ca1,23,3,waiter,486,Others,Ambiguous,-0.5
79,ca1,23,4,caused,712,Disambiguating region,Ambiguous,-0.5
79,ca1,23,5,some,453,Post-disambiguating region,Ambiguous,-0.5
79,ca1,23,6,trouble,837,Others,Ambiguous,-0.5
79,ca1,23,7,with,672,Others,Ambiguous,-0.5
79,ca1,23,8,the,NA,Others,Ambiguous,-0.5
79,ca1,23,9,customer.,NA,Others,Ambiguous,-0.5
79,ca2,24,0,Emily,902,Others,Unambiguous,0.5
79,ca2,24,1,hoped,532,Others,Unambiguous,0.5
79,ca2,24,2,that,506,Others,Unambiguous,0.5
79,ca2,24,3,the,462,Others,Unambiguous,0.5
79,ca2,24,4,waitress,600,Others,Unambiguous,0.5
79,ca2,24,5,tried,605,Disambiguating region,Unambiguous,0.5
79,ca2,24,6,to,467,Post-disambiguating region,Unambiguous,0.5
79,ca2,24,7,speak,557,Others,Unambiguous,0.5
79,ca2,24,8,slowly.,518,Others,Unambiguous,0.5
80,ca1,1,0,John,770,Others,Ambiguous,-0.5
80,ca1,1,1,hoped,604,Others,Ambiguous,-0.5
80,ca1,1,2,the,565,Others,Ambiguous,-0.5
80,ca1,1,3,boy,609,Others,Ambiguous,-0.5
80,ca1,1,4,took,796,Disambiguating region,Ambiguous,-0.5
80,ca1,1,5,some,596,Post-disambiguating region,Ambiguous,-0.5
80,ca1,1,6,time,798,Others,Ambiguous,-0.5
80,ca1,1,7,to,421,Others,Ambiguous,-0.5
80,ca1,1,8,rest,537,Others,Ambiguous,-0.5
80,ca1,1,9,from,840,Others,Ambiguous,-0.5
80,ca1,1,10,studying.,871,Others,Ambiguous,-0.5
80,ca2,2,0,Mary,1316,Others,Unambiguous,0.5
80,ca2,2,1,realised,729,Others,Unambiguous,0.5
80,ca2,2,2,that,665,Others,Unambiguous,0.5
80,ca2,2,3,the,648,Others,Unambiguous,0.5
80,ca2,2,4,girl,729,Others,Unambiguous,0.5
80,ca2,2,5,watched,971,Disambiguating region,Unambiguous,0.5
80,ca2,2,6,the,573,Post-disambiguating region,Unambiguous,0.5
80,ca2,2,7,television,789,Others,Unambiguous,0.5
80,ca2,2,8,secretly.,992,Others,Unambiguous,0.5
80,ca1,3,0,David,728,Others,Ambiguous,-0.5
80,ca1,3,1,claimed,670,Others,Ambiguous,-0.5
80,ca1,3,2,the,622,Others,Ambiguous,-0.5
80,ca1,3,3,boy,624,Others,Ambiguous,-0.5
80,ca1,3,4,looked,612,Disambiguating region,Ambiguous,-0.5
80,ca1,3,5,very,638,Post-disambiguating region,Ambiguous,-0.5
80,ca1,3,6,nervous,650,Others,Ambiguous,-0.5
80,ca1,3,7,and,690,Others,Ambiguous,-0.5
80,ca1,3,8,tense.,819,Others,Ambiguous,-0.5
80,ca2,4,0,Anna,1278,Others,Unambiguous,0.5
80,ca2,4,1,hoped,870,Others,Unambiguous,0.5
80,ca2,4,2,that,553,Others,Unambiguous,0.5
80,ca2,4,3,the,643,Others,Unambiguous,0.5
80,ca2,4,4,girl,662,Others,Unambiguous,0.5
80,ca2,4,5,made,655,Disambiguating region,Unambiguous,0.5
80,ca2,4,6,eye,595,Post-disambiguating region,Unambiguous,0.5
80,ca2,4,7,contact,619,Others,Unambiguous,0.5
80,ca2,4,8,with,NA,Others,Unambiguous,0.5
80,ca2,4,9,the,NA,Others,Unambiguous,0.5
80,ca2,4,10,classmates.,NA,Others,Unambiguous,0.5
80,ca1,5,0,James,1280,Others,Ambiguous,-0.5
80,ca1,5,1,hoped,782,Others,Ambiguous,-0.5
80,ca1,5,2,the,448,Others,Ambiguous,-0.5
80,ca1,5,3,man,773,Others,Ambiguous,-0.5
80,ca1,5,4,restarted,1008,Disambiguating region,Ambiguous,-0.5
80,ca1,5,5,talks,903,Post-disambiguating region,Ambiguous,-0.5
80,ca1,5,6,with,1004,Others,Ambiguous,-0.5
80,ca1,5,7,the,582,Others,Ambiguous,-0.5
80,ca1,5,8,politicians.,812,Others,Ambiguous,-0.5
80,ca2,6,0,Maria,1258,Others,Unambiguous,0.5
80,ca2,6,1,realised,1138,Others,Unambiguous,0.5
80,ca2,6,2,that,604,Others,Unambiguous,0.5
80,ca2,6,3,the,516,Others,Unambiguous,0.5
80,ca2,6,4,lady,845,Others,Unambiguous,0.5
80,ca2,6,5,used,881,Disambiguating region,Unambiguous,0.5
80,ca2,6,6,the,573,Post-disambiguating region,Unambiguous,0.5
80,ca2,6,7,dictionary,1225,Others,Unambiguous,0.5
80,ca2,6,8,a,1145,Others,Unambiguous,0.5
80,ca2,6,9,lot.,771,Others,Unambiguous,0.5
80,ca1,7,0,Jason,2304,Others,Ambiguous,-0.5
80,ca1,7,1,claimed,1454,Others,Ambiguous,-0.5
80,ca1,7,2,the,767,Others,Ambiguous,-0.5
80,ca1,7,3,man,1004,Others,Ambiguous,-0.5
80,ca1,7,4,wanted,992,Disambiguating region,Ambiguous,-0.5
80,ca1,7,5,to,456,Post-disambiguating region,Ambiguous,-0.5
80,ca1,7,6,use,701,Others,Ambiguous,-0.5
80,ca1,7,7,some,550,Others,Ambiguous,-0.5
80,ca1,7,8,soap.,1274,Others,Ambiguous,-0.5
80,ca2,8,0,Lisa,923,Others,Unambiguous,0.5
80,ca2,8,1,hoped,822,Others,Unambiguous,0.5
80,ca2,8,2,that,693,Others,Unambiguous,0.5
80,ca2,8,3,the,471,Others,Unambiguous,0.5
80,ca2,8,4,lady,516,Others,Unambiguous,0.5
80,ca2,8,5,spoke,NA,Disambiguating region,Unambiguous,0.5
80,ca2,8,6,slowly,NA,Post-disambiguating region,Unambiguous,0.5
80,ca2,8,7,without,NA,Others,Unambiguous,0.5
80,ca2,8,8,being,NA,Others,Unambiguous,0.5
80,ca2,8,9,nervous.,NA,Others,Unambiguous,0.5
80,ca1,9,0,George,1184,Others,Ambiguous,-0.5
80,ca1,9,1,hoped,764,Others,Ambiguous,-0.5
80,ca1,9,2,the,578,Others,Ambiguous,-0.5
80,ca1,9,3,gentleman,917,Others,Ambiguous,-0.5
80,ca1,9,4,stopped,971,Disambiguating region,Ambiguous,-0.5
80,ca1,9,5,drinking,831,Post-disambiguating region,Ambiguous,-0.5
80,ca1,9,6,too,NA,Others,Ambiguous,-0.5
80,ca1,9,7,much.,NA,Others,Ambiguous,-0.5
80,ca2,10,0,Carol,1557,Others,Unambiguous,0.5
80,ca2,10,1,realised,645,Others,Unambiguous,0.5
80,ca2,10,2,that,470,Others,Unambiguous,0.5
80,ca2,10,3,the,558,Others,Unambiguous,0.5
80,ca2,10,4,woman,520,Others,Unambiguous,0.5
80,ca2,10,5,drank,868,Disambiguating region,Unambiguous,0.5
80,ca2,10,6,some,532,Post-disambiguating region,Unambiguous,0.5
80,ca2,10,7,water,820,Others,Unambiguous,0.5
80,ca2,10,8,to,607,Others,Unambiguous,0.5
80,ca2,10,9,calm,846,Others,Unambiguous,0.5
80,ca2,10,10,down.,582,Others,Unambiguous,0.5
80,ca1,11,0,Steven,726,Others,Ambiguous,-0.5
80,ca1,11,1,claimed,643,Others,Ambiguous,-0.5
80,ca1,11,2,the,592,Others,Ambiguous,-0.5
80,ca1,11,3,gentleman,1064,Others,Ambiguous,-0.5
80,ca1,11,4,hesitated,1188,Disambiguating region,Ambiguous,-0.5
80,ca1,11,5,to,608,Post-disambiguating region,Ambiguous,-0.5
80,ca1,11,6,talk,633,Others,Ambiguous,-0.5
80,ca1,11,7,with,810,Others,Ambiguous,-0.5
80,ca1,11,8,friends,981,Others,Ambiguous,-0.5
80,ca1,11,9,about,722,Others,Ambiguous,-0.5
80,ca1,11,10,where,1196,Others,Ambiguous,-0.5
80,ca1,11,11,to,593,Others,Ambiguous,-0.5
80,ca1,11,12,visit.,719,Others,Ambiguous,-0.5
80,ca2,12,0,Sarah,1406,Others,Unambiguous,0.5
80,ca2,12,1,hoped,837,Others,Unambiguous,0.5
80,ca2,12,2,that,546,Others,Unambiguous,0.5
80,ca2,12,3,the,576,Others,Unambiguous,0.5
80,ca2,12,4,woman,549,Others,Unambiguous,0.5
80,ca2,12,5,helped,957,Disambiguating region,Unambiguous,0.5
80,ca2,12,6,to,592,Post-disambiguating region,Unambiguous,0.5
80,ca2,12,7,clean,1209,Others,Unambiguous,0.5
80,ca2,12,8,up,575,Others,Unambiguous,0.5
80,ca2,12,9,the,589,Others,Unambiguous,0.5
80,ca2,12,10,tables.,795,Others,Unambiguous,0.5
80,ca1,13,0,Edward,773,Others,Ambiguous,-0.5
80,ca1,13,1,hoped,654,Others,Ambiguous,-0.5
80,ca1,13,2,the,416,Others,Ambiguous,-0.5
80,ca1,13,3,actor,855,Others,Ambiguous,-0.5
80,ca1,13,4,talked,751,Disambiguating region,Ambiguous,-0.5
80,ca1,13,5,with,608,Post-disambiguating region,Ambiguous,-0.5
80,ca1,13,6,the,633,Others,Ambiguous,-0.5
80,ca1,13,7,director,676,Others,Ambiguous,-0.5
80,ca1,13,8,to,658,Others,Ambiguous,-0.5
80,ca1,13,9,make,653,Others,Ambiguous,-0.5
80,ca1,13,10,final,679,Others,Ambiguous,-0.5
80,ca1,13,11,checks.,1072,Others,Ambiguous,-0.5
80,ca2,14,0,Jessica,864,Others,Unambiguous,0.5
80,ca2,14,1,realised,1095,Others,Unambiguous,0.5
80,ca2,14,2,that,693,Others,Unambiguous,0.5
80,ca2,14,3,the,780,Others,Unambiguous,0.5
80,ca2,14,4,actress,795,Others,Unambiguous,0.5
80,ca2,14,5,called,733,Disambiguating region,Unambiguous,0.5
80,ca2,14,6,the,536,Post-disambiguating region,Unambiguous,0.5
80,ca2,14,7,manager,786,Others,Unambiguous,0.5
80,ca2,14,8,to,470,Others,Unambiguous,0.5
80,ca2,14,9,complain,836,Others,Unambiguous,0.5
80,ca2,14,10,about,778,Others,Unambiguous,0.5
80,ca2,14,11,the,593,Others,Unambiguous,0.5
80,ca2,14,12,job.,900,Others,Unambiguous,0.5
80,ca1,15,0,Kevin,996,Others,Ambiguous,-0.5
80,ca1,15,1,claimed,1063,Others,Ambiguous,-0.5
80,ca1,15,2,the,428,Others,Ambiguous,-0.5
80,ca1,15,3,actor,966,Others,Ambiguous,-0.5
80,ca1,15,4,spoke,953,Disambiguating region,Ambiguous,-0.5
80,ca1,15,5,and,658,Post-disambiguating region,Ambiguous,-0.5
80,ca1,15,6,behaved,779,Others,Ambiguous,-0.5
80,ca1,15,7,very,698,Others,Ambiguous,-0.5
80,ca1,15,8,impolitely.,847,Others,Ambiguous,-0.5
80,ca2,16,0,Rebecca,1146,Others,Unambiguous,0.5
80,ca2,16,1,hoped,818,Others,Unambiguous,0.5
80,ca2,16,2,that,652,Others,Unambiguous,0.5
80,ca2,16,3,the,615,Others,Unambiguous,0.5
80,ca2,16,4,actress,898,Others,Unambiguous,0.5
80,ca2,16,5,took,705,Disambiguating region,Unambiguous,0.5
80,ca2,16,6,some,628,Post-disambiguating region,Unambiguous,0.5
80,ca2,16,7,time,586,Others,Unambiguous,0.5
80,ca2,16,8,to,649,Others,Unambiguous,0.5
80,ca2,16,9,rest.,739,Others,Unambiguous,0.5
80,ca1,17,0,Tom,703,Others,Ambiguous,-0.5
80,ca1,17,1,hoped,932,Others,Ambiguous,-0.5
80,ca1,17,2,the,465,Others,Ambiguous,-0.5
80,ca1,17,3,king,252,Others,Ambiguous,-0.5
80,ca1,17,4,greeted,1733,Disambiguating region,Ambiguous,-0.5
80,ca1,17,5,the,548,Post-disambiguating region,Ambiguous,-0.5
80,ca1,17,6,president,996,Others,Ambiguous,-0.5
80,ca1,17,7,and,606,Others,Ambiguous,-0.5
80,ca1,17,8,the,622,Others,Ambiguous,-0.5
80,ca1,17,9,politician.,862,Others,Ambiguous,-0.5
80,ca2,18,0,Amy,NA,Others,Unambiguous,0.5
80,ca2,18,1,realised,NA,Others,Unambiguous,0.5
80,ca2,18,2,that,NA,Others,Unambiguous,0.5
80,ca2,18,3,the,NA,Others,Unambiguous,0.5
80,ca2,18,4,queen,NA,Others,Unambiguous,0.5
80,ca2,18,5,spoke,NA,Disambiguating region,Unambiguous,0.5
80,ca2,18,6,very,NA,Post-disambiguating region,Unambiguous,0.5
80,ca2,18,7,slowly,NA,Others,Unambiguous,0.5
80,ca2,18,8,and,NA,Others,Unambiguous,0.5
80,ca2,18,9,politely.,NA,Others,Unambiguous,0.5
80,ca1,19,0,Jorge,1337,Others,Ambiguous,-0.5
80,ca1,19,1,claimed,693,Others,Ambiguous,-0.5
80,ca1,19,2,the,638,Others,Ambiguous,-0.5
80,ca1,19,3,king,907,Others,Ambiguous,-0.5
80,ca1,19,4,was,743,Disambiguating region,Ambiguous,-0.5
80,ca1,19,5,protected,811,Post-disambiguating region,Ambiguous,-0.5
80,ca1,19,6,by,628,Others,Ambiguous,-0.5
80,ca1,19,7,several,649,Others,Ambiguous,-0.5
80,ca1,19,8,policemen.,943,Others,Ambiguous,-0.5
80,ca2,20,0,Amanda,866,Others,Unambiguous,0.5
80,ca2,20,1,hoped,840,Others,Unambiguous,0.5
80,ca2,20,2,that,713,Others,Unambiguous,0.5
80,ca2,20,3,the,765,Others,Unambiguous,0.5
80,ca2,20,4,queen,568,Others,Unambiguous,0.5
80,ca2,20,5,took,718,Disambiguating region,Unambiguous,0.5
80,ca2,20,6,some,973,Post-disambiguating region,Unambiguous,0.5
80,ca2,20,7,time,699,Others,Unambiguous,0.5
80,ca2,20,8,to,441,Others,Unambiguous,0.5
80,ca2,20,9,rest,652,Others,Unambiguous,0.5
80,ca2,20,10,from,694,Others,Unambiguous,0.5
80,ca2,20,11,hard,1239,Others,Unambiguous,0.5
80,ca2,20,12,work.,612,Others,Unambiguous,0.5
80,ca1,21,0,Jacob,1352,Others,Ambiguous,-0.5
80,ca1,21,1,hoped,902,Others,Ambiguous,-0.5
80,ca1,21,2,the,613,Others,Ambiguous,-0.5
80,ca1,21,3,waiter,861,Others,Ambiguous,-0.5
80,ca1,21,4,got,719,Disambiguating region,Ambiguous,-0.5
80,ca1,21,5,back,1057,Post-disambiguating region,Ambiguous,-0.5
80,ca1,21,6,to,656,Others,Ambiguous,-0.5
80,ca1,21,7,work,834,Others,Ambiguous,-0.5
80,ca1,21,8,soon.,719,Others,Ambiguous,-0.5
80,ca2,22,0,Alice,1326,Others,Unambiguous,0.5
80,ca2,22,1,realised,1149,Others,Unambiguous,0.5
80,ca2,22,2,that,586,Others,Unambiguous,0.5
80,ca2,22,3,the,756,Others,Unambiguous,0.5
80,ca2,22,4,waitress,891,Others,Unambiguous,0.5
80,ca2,22,5,served,1138,Disambiguating region,Unambiguous,0.5
80,ca2,22,6,the,846,Post-disambiguating region,Unambiguous,0.5
80,ca2,22,7,customer,856,Others,Unambiguous,0.5
80,ca2,22,8,very,770,Others,Unambiguous,0.5
80,ca2,22,9,gently.,933,Others,Unambiguous,0.5
80,ca1,23,0,Robert,692,Others,Ambiguous,-0.5
80,ca1,23,1,claimed,614,Others,Ambiguous,-0.5
80,ca1,23,2,the,536,Others,Ambiguous,-0.5
80,ca1,23,3,waiter,901,Others,Ambiguous,-0.5
80,ca1,23,4,caused,791,Disambiguating region,Ambiguous,-0.5
80,ca1,23,5,some,946,Post-disambiguating region,Ambiguous,-0.5
80,ca1,23,6,trouble,729,Others,Ambiguous,-0.5
80,ca1,23,7,with,603,Others,Ambiguous,-0.5
80,ca1,23,8,the,646,Others,Ambiguous,-0.5
80,ca1,23,9,customer.,1022,Others,Ambiguous,-0.5
80,ca2,24,0,Emily,690,Others,Unambiguous,0.5
80,ca2,24,1,hoped,764,Others,Unambiguous,0.5
80,ca2,24,2,that,826,Others,Unambiguous,0.5
80,ca2,24,3,the,650,Others,Unambiguous,0.5
80,ca2,24,4,waitress,1119,Others,Unambiguous,0.5
80,ca2,24,5,tried,761,Disambiguating region,Unambiguous,0.5
80,ca2,24,6,to,1158,Post-disambiguating region,Unambiguous,0.5
80,ca2,24,7,speak,988,Others,Unambiguous,0.5
80,ca2,24,8,slowly.,729,Others,Unambiguous,0.5
81,ca2,1,0,John,578,Others,Unambiguous,0.5
81,ca2,1,1,hoped,514,Others,Unambiguous,0.5
81,ca2,1,2,that,594,Others,Unambiguous,0.5
81,ca2,1,3,the,710,Others,Unambiguous,0.5
81,ca2,1,4,boy,701,Others,Unambiguous,0.5
81,ca2,1,5,took,712,Disambiguating region,Unambiguous,0.5
81,ca2,1,6,some,627,Post-disambiguating region,Unambiguous,0.5
81,ca2,1,7,time,678,Others,Unambiguous,0.5
81,ca2,1,8,to,643,Others,Unambiguous,0.5
81,ca2,1,9,rest,649,Others,Unambiguous,0.5
81,ca2,1,10,from,703,Others,Unambiguous,0.5
81,ca2,1,11,studying.,687,Others,Unambiguous,0.5
81,ca1,2,0,Mary,672,Others,Ambiguous,-0.5
81,ca1,2,1,realised,794,Others,Ambiguous,-0.5
81,ca1,2,2,the,579,Others,Ambiguous,-0.5
81,ca1,2,3,girl,603,Others,Ambiguous,-0.5
81,ca1,2,4,watched,585,Disambiguating region,Ambiguous,-0.5
81,ca1,2,5,the,554,Post-disambiguating region,Ambiguous,-0.5
81,ca1,2,6,television,791,Others,Ambiguous,-0.5
81,ca1,2,7,secretly.,628,Others,Ambiguous,-0.5
81,ca2,3,0,David,767,Others,Unambiguous,0.5
81,ca2,3,1,claimed,771,Others,Unambiguous,0.5
81,ca2,3,2,that,646,Others,Unambiguous,0.5
81,ca2,3,3,the,747,Others,Unambiguous,0.5
81,ca2,3,4,boy,662,Others,Unambiguous,0.5
81,ca2,3,5,looked,654,Disambiguating region,Unambiguous,0.5
81,ca2,3,6,very,811,Post-disambiguating region,Unambiguous,0.5
81,ca2,3,7,nervous,662,Others,Unambiguous,0.5
81,ca2,3,8,and,694,Others,Unambiguous,0.5
81,ca2,3,9,tense.,751,Others,Unambiguous,0.5
81,ca1,4,0,Anna,639,Others,Ambiguous,-0.5
81,ca1,4,1,hoped,731,Others,Ambiguous,-0.5
81,ca1,4,2,the,682,Others,Ambiguous,-0.5
81,ca1,4,3,girl,625,Others,Ambiguous,-0.5
81,ca1,4,4,made,786,Disambiguating region,Ambiguous,-0.5
81,ca1,4,5,eye,787,Post-disambiguating region,Ambiguous,-0.5
81,ca1,4,6,contact,656,Others,Ambiguous,-0.5
81,ca1,4,7,with,618,Others,Ambiguous,-0.5
81,ca1,4,8,the,668,Others,Ambiguous,-0.5
81,ca1,4,9,classmates.,797,Others,Ambiguous,-0.5
81,ca2,5,0,James,903,Others,Unambiguous,0.5
81,ca2,5,1,hoped,710,Others,Unambiguous,0.5
81,ca2,5,2,that,629,Others,Unambiguous,0.5
81,ca2,5,3,the,691,Others,Unambiguous,0.5
81,ca2,5,4,man,664,Others,Unambiguous,0.5
81,ca2,5,5,restarted,856,Disambiguating region,Unambiguous,0.5
81,ca2,5,6,talks,NA,Post-disambiguating region,Unambiguous,0.5
81,ca2,5,7,with,NA,Others,Unambiguous,0.5
81,ca2,5,8,the,NA,Others,Unambiguous,0.5
81,ca2,5,9,politicians.,NA,Others,Unambiguous,0.5
81,ca1,6,0,Maria,580,Others,Ambiguous,-0.5
81,ca1,6,1,realised,711,Others,Ambiguous,-0.5
81,ca1,6,2,the,629,Others,Ambiguous,-0.5
81,ca1,6,3,lady,582,Others,Ambiguous,-0.5
81,ca1,6,4,used,760,Disambiguating region,Ambiguous,-0.5
81,ca1,6,5,the,571,Post-disambiguating region,Ambiguous,-0.5
81,ca1,6,6,dictionary,677,Others,Ambiguous,-0.5
81,ca1,6,7,a,NA,Others,Ambiguous,-0.5
81,ca1,6,8,lot.,NA,Others,Ambiguous,-0.5
81,ca2,7,0,Jason,679,Others,Unambiguous,0.5
81,ca2,7,1,claimed,711,Others,Unambiguous,0.5
81,ca2,7,2,that,694,Others,Unambiguous,0.5
81,ca2,7,3,the,776,Others,Unambiguous,0.5
81,ca2,7,4,man,633,Others,Unambiguous,0.5
81,ca2,7,5,wanted,564,Disambiguating region,Unambiguous,0.5
81,ca2,7,6,to,552,Post-disambiguating region,Unambiguous,0.5
81,ca2,7,7,use,683,Others,Unambiguous,0.5
81,ca2,7,8,some,611,Others,Unambiguous,0.5
81,ca2,7,9,soap.,651,Others,Unambiguous,0.5
81,ca1,8,0,Lisa,881,Others,Ambiguous,-0.5
81,ca1,8,1,hoped,558,Others,Ambiguous,-0.5
81,ca1,8,2,the,458,Others,Ambiguous,-0.5
81,ca1,8,3,lady,667,Others,Ambiguous,-0.5
81,ca1,8,4,spoke,836,Disambiguating region,Ambiguous,-0.5
81,ca1,8,5,slowly,689,Post-disambiguating region,Ambiguous,-0.5
81,ca1,8,6,without,716,Others,Ambiguous,-0.5
81,ca1,8,7,being,591,Others,Ambiguous,-0.5
81,ca1,8,8,nervous.,1088,Others,Ambiguous,-0.5
81,ca2,9,0,George,833,Others,Unambiguous,0.5
81,ca2,9,1,hoped,647,Others,Unambiguous,0.5
81,ca2,9,2,that,609,Others,Unambiguous,0.5
81,ca2,9,3,the,635,Others,Unambiguous,0.5
81,ca2,9,4,gentleman,636,Others,Unambiguous,0.5
81,ca2,9,5,stopped,721,Disambiguating region,Unambiguous,0.5
81,ca2,9,6,drinking,890,Post-disambiguating region,Unambiguous,0.5
81,ca2,9,7,too,679,Others,Unambiguous,0.5
81,ca2,9,8,much.,727,Others,Unambiguous,0.5
81,ca1,10,0,Carol,781,Others,Ambiguous,-0.5
81,ca1,10,1,realised,1045,Others,Ambiguous,-0.5
81,ca1,10,2,the,804,Others,Ambiguous,-0.5
81,ca1,10,3,woman,752,Others,Ambiguous,-0.5
81,ca1,10,4,drank,737,Disambiguating region,Ambiguous,-0.5
81,ca1,10,5,some,636,Post-disambiguating region,Ambiguous,-0.5
81,ca1,10,6,water,625,Others,Ambiguous,-0.5
81,ca1,10,7,to,543,Others,Ambiguous,-0.5
81,ca1,10,8,calm,525,Others,Ambiguous,-0.5
81,ca1,10,9,down.,832,Others,Ambiguous,-0.5
81,ca2,11,0,Steven,1213,Others,Unambiguous,0.5
81,ca2,11,1,claimed,728,Others,Unambiguous,0.5
81,ca2,11,2,that,703,Others,Unambiguous,0.5
81,ca2,11,3,the,504,Others,Unambiguous,0.5
81,ca2,11,4,gentleman,695,Others,Unambiguous,0.5
81,ca2,11,5,hesitated,877,Disambiguating region,Unambiguous,0.5
81,ca2,11,6,to,562,Post-disambiguating region,Unambiguous,0.5
81,ca2,11,7,talk,564,Others,Unambiguous,0.5
81,ca2,11,8,with,443,Others,Unambiguous,0.5
81,ca2,11,9,friends,491,Others,Unambiguous,0.5
81,ca2,11,10,about,440,Others,Unambiguous,0.5
81,ca2,11,11,where,420,Others,Unambiguous,0.5
81,ca2,11,12,to,620,Others,Unambiguous,0.5
81,ca2,11,13,visit.,588,Others,Unambiguous,0.5
81,ca1,12,0,Sarah,718,Others,Ambiguous,-0.5
81,ca1,12,1,hoped,1060,Others,Ambiguous,-0.5
81,ca1,12,2,the,736,Others,Ambiguous,-0.5
81,ca1,12,3,woman,620,Others,Ambiguous,-0.5
81,ca1,12,4,helped,619,Disambiguating region,Ambiguous,-0.5
81,ca1,12,5,to,NA,Post-disambiguating region,Ambiguous,-0.5
81,ca1,12,6,clean,NA,Others,Ambiguous,-0.5
81,ca1,12,7,up,NA,Others,Ambiguous,-0.5
81,ca1,12,8,the,NA,Others,Ambiguous,-0.5
81,ca1,12,9,tables.,NA,Others,Ambiguous,-0.5
81,ca2,13,0,Edward,1155,Others,Unambiguous,0.5
81,ca2,13,1,hoped,920,Others,Unambiguous,0.5
81,ca2,13,2,that,672,Others,Unambiguous,0.5
81,ca2,13,3,the,919,Others,Unambiguous,0.5
81,ca2,13,4,actor,840,Others,Unambiguous,0.5
81,ca2,13,5,talked,824,Disambiguating region,Unambiguous,0.5
81,ca2,13,6,with,646,Post-disambiguating region,Unambiguous,0.5
81,ca2,13,7,the,826,Others,Unambiguous,0.5
81,ca2,13,8,director,946,Others,Unambiguous,0.5
81,ca2,13,9,to,666,Others,Unambiguous,0.5
81,ca2,13,10,make,718,Others,Unambiguous,0.5
81,ca2,13,11,final,964,Others,Unambiguous,0.5
81,ca2,13,12,checks.,813,Others,Unambiguous,0.5
81,ca1,14,0,Jessica,703,Others,Ambiguous,-0.5
81,ca1,14,1,realised,2999,Others,Ambiguous,-0.5
81,ca1,14,2,the,741,Others,Ambiguous,-0.5
81,ca1,14,3,actress,1019,Others,Ambiguous,-0.5
81,ca1,14,4,called,1391,Disambiguating region,Ambiguous,-0.5
81,ca1,14,5,the,774,Post-disambiguating region,Ambiguous,-0.5
81,ca1,14,6,manager,634,Others,Ambiguous,-0.5
81,ca1,14,7,to,699,Others,Ambiguous,-0.5
81,ca1,14,8,complain,609,Others,Ambiguous,-0.5
81,ca1,14,9,about,625,Others,Ambiguous,-0.5
81,ca1,14,10,the,695,Others,Ambiguous,-0.5
81,ca1,14,11,job.,605,Others,Ambiguous,-0.5
81,ca2,15,0,Kevin,707,Others,Unambiguous,0.5
81,ca2,15,1,claimed,845,Others,Unambiguous,0.5
81,ca2,15,2,that,734,Others,Unambiguous,0.5
